X,id,date,time,gender,age,natlangs,primelangs,dyslexia,psychiatric,education,tests,Eng_start,Eng_country_yrs,house_Eng,dictionary,already_participated,countries,currcountry,US_region,UK_region,Can_region,Ebonics,Ir_region,UK_constituency,nat_Eng,prime_Eng,speaker_cat,type,Lived_Eng_per,Eng_little,q1,q2,q3,q5,q6,q7,q9_1,q9_4,q10_2,q10_4,q11_3,q11_4,q12_1,q12_2,q12_4,q13_3,q13_4,q14_3,q14_4,q15_1,q15_2,q15_3,q16_3,q16_4,q17_1,q17_3,q17_4,q18_2,q18_3,q18_4,q19_1,q19_2,q19_3,q19_4,q20_1,q20_2,q20_3,q20_4,q21_1,q21_2,q21_3,q21_4,q22_1,q22_2,q22_3,q22_4,q23_3,q23_4,q24_1,q24_2,q24_3,q24_4,q25_1,q25_2,q25_3,q25_4,q26_1,q26_2,q26_3,q26_4,q27_1,q27_2,q27_3,q27_4,q28_1,q28_2,q29_1,q29_2,q29_3,q29_4,q30_1,q30_2,q30_3,q30_4,q31_1,q31_4,q32_5,q32_6,q32_8,q33_4,q33_5,q33_6,q33_7,q34_1,q34_2,q34_3,q34_4,q34_6,q34_8,q35_1,q35_2,q35_4,q35_5,q35_7,q35_8,correct,elogit
241962,510234,2014-06-04,06:46:12,male,41,German,German,0,0,Some Graduate School,",WhichEnglish",11,0,0,0,0,Austria,Austria,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91578947368421,2.3315726298673
613697,3028979,2014-06-27,00:49:15,female,36,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",19,0,0,0,0,Chile,Chile,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.926315789473684,2.46809953147162
567947,1361499,2014-06-20,09:24:11,male,26,"German, Turkish",German,0,0,High School Degree (12-13 years),",WhichEnglish",12,1,0,0,0,"Turkey, United States",Germany,California,NULL,NULL,0,NULL,NULL,0,0,late,NA,0.0714285714285714,little,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0.757894736842105,1.12658614071052
529087,1197781,2014-06-18,17:15:10,male,41,German,German,0,0,Graduate Degree,",WhichEnglish",11,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.894736842105263,2.09714111877924
445250,1059091,2014-06-13,21:34:28,female,23,Spanish,Spanish,0,0,Some Undergrad (higher ed),",WhichEnglish",10,0,0,0,0,Chile,Chile,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0.884210526315789,1.99440449899392
515312,1176091,2014-06-16,20:07:04,male,22,Spanish,Spanish,0,0,Some Graduate School,",WhichEnglish",8,8,0,0,0,Spain,Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,foreign,NA,0.571428571428571,NA,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0.884210526315789,1.99440449899392
642336,3619097,2014-07-07,15:18:51,male,21,Spanish,Spanish,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",4,1,1,0,0,"Mexico, United Kingdom",United Kingdom,NULL,none,NULL,NULL,NULL,none,0,0,foreign,NA,0.0588235294117647,little,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0.852631578947368,1.72645437082029
322688,639794,2014-06-06,05:00:37,male,26,German,German,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",11,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.936842105263158,2.62243644837922
66600,217338,2014-05-30,17:29:22,female,29,German,German,0,0,Graduate Degree,",WhichEnglish",11,1,0,0,0,"Germany, United States",Germany,none,NULL,NULL,0,NULL,NULL,0,0,late,German,0.0555555555555556,little,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.947368421052632,2.80060175846745
328568,648505,2014-06-06,08:58:29,male,30,German,German,0,0,Graduate Degree,",WhichEnglish",12,1,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0.0555555555555556,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989473684210526,4.14313472639153
669949,3661775,2014-07-16,02:40:21,male,36,Spanish,Spanish,0,0,Some Graduate School,",WhichEnglish",23,6,0,0,0,"Cambodia, Mexico, Spain, United States, Venezuela",Spain,none,NULL,NULL,0,NULL,NULL,0,0,late,Spanish,0.461538461538462,NA,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.968421052631579,3.27444567602301
140142,335537,2014-06-01,03:59:11,male,28,German,German,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",10,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.926315789473684,2.46809953147162
360649,695898,2014-06-07,15:31:03,female,16,Spanish,Spanish,0,0,Haven't Finished High School (less than 13 years ed),",WhichEnglish",13,0,0,0,0,Mexico,Mexico,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.863157894736842,1.81010860789625
355714,688556,2014-06-07,10:52:04,male,43,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",15,0,0,0,0,"Belgium, Netherlands",Colombia,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.884210526315789,1.99440449899392
658465,3643934,2014-07-10,13:01:02,female,36,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",6,0,0,0,0,Spain,Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0.91578947368421,2.3315726298673
247158,518060,2014-06-04,08:36:16,female,27,Croatian,German,0,0,Graduate Degree,",WhichEnglish",8,0,0,0,0,Austria,Austria,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Croatian,0,little,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.957894736842105,3.0122615755052
499354,1150703,2014-06-15,21:46:28,male,20,Spanish,Spanish,0,0,Some Undergrad (higher ed),",WhichEnglish",13,7,0,0,0,"Spain, United States",United States,none,NULL,NULL,1,NULL,NULL,0,0,late,Spanish,1,lot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.957894736842105,3.0122615755052
125622,313501,2014-05-31,19:08:37,female,26,German,German,0,0,Graduate Degree,",WhichEnglish",11,2,1,0,0,"Canada, Germany, United Kingdom",United Kingdom,NULL,England,British Columbia,NULL,NULL,none,0,0,late,German,0.133333333333333,NA,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989473684210526,4.14313472639153
14782,106918,2014-05-29,06:14:07,female,21,German,German,0,0,Some Graduate School,",WhichEnglish",11,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0.978947368421053,3.62167070442049
549763,1326762,2014-06-19,15:28:25,female,35,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",6,0,0,0,0,Spain,Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0.863157894736842,1.81010860789625
2653,5638,2014-05-28,04:09:03,female,26,German,German,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",11,1,0,0,0,"Canada, Germany",Germany,NULL,NULL,none,NULL,NULL,NULL,0,0,late,German,0.0666666666666667,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.968421052631579,3.27444567602301
557438,1341528,2014-06-19,20:51:47,female,24,"Basque, Spanish",Spanish,0,0,Graduate Degree,",WhichEnglish",5,0,0,0,0,Spain,Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,foreign,NA,0,little,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.91578947368421,2.3315726298673
434512,1043438,2014-06-13,10:38:30,female,27,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",6,0,0,0,0,Chile,Chile,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0.831578947368421,1.57239664075375
12374,103221,2014-05-29,04:07:40,male,28,German,German,0,0,High School Degree (12-13 years),",WhichEnglish",12,1,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0.0625,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0.852631578947368,1.72645437082029
533024,1204085,2014-06-19,08:17:33,female,24,Turkish,German,0,0,Graduate Degree,",WhichEnglish",10,NA,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,foreign,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.894736842105263,2.09714111877924
629319,3126524,2014-06-30,04:30:35,female,31,German,German,0,0,Graduate Degree,",WhichEnglish",6,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0.852631578947368,1.72645437082029
217316,474018,2014-06-03,18:37:24,female,27,German,German,0,0,Graduate Degree,",WhichEnglish",9,0,0,0,0,Spain,Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.978947368421053,3.62167070442049
622994,3115991,2014-06-28,13:18:46,male,39,German,German,0,0,Graduate Degree,",WhichEnglish",14,8,0,0,0,Australia,Australia,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0.32,NA,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.947368421052632,2.80060175846745
168113,397672,2014-06-02,05:23:42,male,25,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",7,0,0,0,0,Spain,Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0.789473684210526,1.30370777011062
347675,676692,2014-06-07,01:28:20,female,18,Spanish,Spanish,0,0,High School Degree (12-13 years),",WhichEnglish",13,0,0,0,0,Mexico,Mexico,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0.715789473684211,0.912647740595654
191010,433007,2014-06-03,09:09:47,male,32,Spanish,Spanish,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",10,4,1,0,0,United Kingdom,United Kingdom,NULL,none,NULL,NULL,NULL,none,0,0,foreign,NA,0.181818181818182,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0.894736842105263,2.09714111877924
199246,445248,2014-06-03,12:10:08,female,25,Hungarian,German,0,0,Graduate Degree,",WhichEnglish",10,0,0,0,0,Hungary,Hungary,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Hungarian,0,little,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0.757894736842105,1.12658614071052
599210,3007674,2014-06-25,21:03:27,male,30,Spanish,Spanish,0,0,High School Degree (12-13 years),",WhichEnglish",8,1,0,0,0,"Spain, United States",Spain,none,NULL,NULL,0,NULL,NULL,0,0,late,Spanish,0.0454545454545455,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.968421052631579,3.27444567602301
458123,1078622,2014-06-14,18:24:12,male,53,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",28,0,0,0,0,Argentina,Argentina,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0.873684210526316,1.89911798754855
4154,8048,2014-05-28,06:26:30,male,30,Spanish,Spanish,0,0,Some Undergrad (higher ed),",WhichEnglish",13,0,0,0,0,Spain,Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0.863157894736842,1.81010860789625
678715,3675824,2014-07-23,04:23:37,female,32,Spanish,Spanish,0,1,Graduate Degree,",WhichEnglish",11,0,0,0,0,Spain,Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.873684210526316,1.89911798754855
10218,100051,2014-05-29,01:08:18,male,48,Galician,Spanish,0,0,Graduate Degree,",WhichEnglish",4,17,1,0,0,United States,United States,California,NULL,NULL,0,NULL,NULL,0,0,foreign,NA,0.386363636363636,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0.978947368421053,3.62167070442049
583759,1390293,2014-06-22,10:16:49,female,34,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",14,0,1,0,0,"Mexico, United States",Mexico,none,NULL,NULL,0,NULL,NULL,0,0,late,Spanish,0,little,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0.926315789473684,2.46809953147162
353947,685938,2014-06-07,08:57:33,male,27,German,German,0,0,Some Graduate School,",WhichEnglish",7,1,0,0,0,"Austria, Germany, United States",NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0.05,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.957894736842105,3.0122615755052
458868,1079740,2014-06-14,19:35:48,male,30,"Galician, Spanish",Spanish,0,0,Graduate Degree,",WhichEnglish",9,0,0,0,0,"Greece, Spain",Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,NA,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0.947368421052632,2.80060175846745
75601,230530,2014-05-30,21:07:52,male,21,German,German,0,0,Some Undergrad (higher ed),",WhichEnglish",8,0,0,0,0,"France, Germany",Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.957894736842105,3.0122615755052
